id;regime;year;lat;lon;TOTAL_SOIL_c;NBP_pool_c;NPP;HARVEST_FOREST_c;TOTAL_BM_LITTER_c;AREA
61.5_26.5;BAUnTHININT;2050;61.5;26.5;7192.3017578125;2.2811720512549982e-08;8.728342056274414;1873615872.0;0.03905367851257324;1
61.5_26.5;BAUppRESIDUAL;2050;61.5;26.5;7174.3984375;1.4937793224589768e-08;8.774971008300781;11341887488.0;0.12860465049743652;1
61.5_26.5;BAUpRESIDUAL;2050;61.5;26.5;7160.06884765625;1.29241852775408e-08;8.747815132141113;11760592896.0;0.12544432282447815;1
61.5_26.5;BAUpN;2050;61.5;26.5;7172.71728515625;1.579141617469304e-08;8.734758377075195;10624752640.0;0.14112398028373718;1
61.5_27.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
61.5_27.5;BAU;2050;61.5;27.5;6737.2607421875;2.445737834477768e-08;9.914278984069824;7249953792.0;0.12808586657047272;1
61.5_27.5;BAUnDIACUT;2050;61.5;27.5;6664.24853515625;3.2451584530690525e-08;9.9049711227417;3655539200.0;0.0896187424659729;1
61.5_27.5;BAUpDIACUT;2050;61.5;27.5;6507.44873046875;1.3920447017312654e-08;9.734635353088379;13630620672.0;0.11065168678760529;1
61.5_27.5;BAUpTHININT;2050;61.5;27.5;6699.50634765625;3.441837037598816e-08;9.934443473815918;3064841728.0;0.09523709118366241;1
61.5_27.5;BAUnTHININT;2050;61.5;27.5;6717.9892578125;3.073035159673054e-08;9.937264442443848;3893628416.0;0.1369571089744568;1
61.5_27.5;BAUppRESIDUAL;2050;61.5;27.5;6720.77099609375;2.5140145964996918e-08;9.820968627929688;6855551488.0;0.13168223202228546;1
61.5_27.5;BAUpRESIDUAL;2050;61.5;27.5;6706.6708984375;2.4299826151263915e-08;9.84449577331543;7717328896.0;0.13008232414722443;1
61.5_27.5;BAUpN;2050;61.5;27.5;6740.6416015625;2.3894344280961377e-08;9.934828758239746;7346085888.0;0.13186237215995789;1
61.5_28.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
61.5_28.5;BAU;2050;61.5;28.5;7903.4326171875;3.788498759149661e-08;9.313554763793945;128841344.0;0.10330365598201752;1
61.5_28.5;BAUnDIACUT;2050;61.5;28.5;7851.23681640625;3.834421136161836e-08;9.324524879455566;130524224.0;0.10060296952724457;1
61.5_28.5;BAUpDIACUT;2050;61.5;28.5;7744.77880859375;-2.2298980439927618e-08;8.820956230163574;19936974848.0;0.24957652390003204;1
61.5_28.5;BAUpTHININT;2050;61.5;28.5;7883.54150390625;3.906852796831117e-08;9.293896675109863;65576332.0;0.08511219173669815;1
61.5_28.5;BAUnTHININT;2050;61.5;28.5;7905.65869140625;3.372552015434849e-08;9.341580390930176;1848479104.0;0.11125372350215912;1
61.5_28.5;BAUppRESIDUAL;2050;61.5;28.5;7895.421875;3.807721071780179e-08;9.24911880493164;121773056.0;0.10485998541116714;1
61.5_28.5;BAUpRESIDUAL;2050;61.5;28.5;7879.42431640625;3.785036994941038e-08;9.234128952026367;134001168.0;0.10034479945898056;1
61.5_28.5;BAUpN;2050;61.5;28.5;7904.6982421875;3.797861580778772e-08;9.32621955871582;116406784.0;0.09301827102899551;1
61.5_29.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
61.5_29.5;BAU;2050;61.5;29.5;8064.859375;3.4201910636966204e-08;8.940750122070312;497013696.0;0.0429302416741848;1
61.5_29.5;BAUnDIACUT;2050;61.5;29.5;8065.10693359375;1.9574409648726032e-08;8.98204231262207;6816658432.0;0.08896172046661377;1
61.5_29.5;BAUpDIACUT;2050;61.5;29.5;7885.39306640625;2.6995426338771722e-08;8.832382202148438;2078039808.0;0.09732350707054138;1
61.5_29.5;BAUpTHININT;2050;61.5;29.5;8049.14990234375;3.352126043409953e-08;9.005670547485352;588853312.0;0.08035722374916077;1
61.5_29.5;BAUnTHININT;2050;61.5;29.5;8060.37353515625;3.152156224928149e-08;8.995905876159668;1518866048.0;0.05207519605755806;1
61.5_29.5;BAUppRESIDUAL;2050;61.5;29.5;8059.9345703125;3.397975234520345e-08;8.955917358398438;568514304.0;0.08593161404132843;1
61.5_29.5;BAUpRESIDUAL;2050;61.5;29.5;8051.0576171875;3.396108994024871e-08;8.91077995300293;513345152.0;0.04230261594057083;1
61.5_29.5;BAUpN;2050;61.5;29.5;8061.16552734375;3.4205193344405416e-08;8.938985824584961;496296480.0;0.042888786643743515;1
61.5_30.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
61.5_30.5;BAU;2050;61.5;30.5;8505.123046875;8.563107556369687e-09;10.069555282592773;5879633920.0;0.08174401521682739;1
61.5_30.5;BAUnDIACUT;2050;61.5;30.5;8466.763671875;1.4733824826862474e-08;10.125053405761719;2220889856.0;0.08346926420927048;1
61.5_30.5;BAUpDIACUT;2050;61.5;30.5;8399.263671875;1.688853679127078e-08;10.13183307647705;1490970624.0;0.04325457662343979;1
61.5_30.5;BAUpTHININT;2050;61.5;30.5;8510.41015625;2.1445738518366397e-09;10.037114143371582;7666028032.0;0.13493581116199493;1
61.5_30.5;BAUnTHININT;2050;61.5;30.5;8519.08203125;1.1437744973363806e-08;10.031371116638184;3380222720.0;0.11182113736867905;1
61.5_30.5;BAUppRESIDUAL;2050;61.5;30.5;8507.2041015625;8.308134624712693e-09;10.04641342163086;5623041536.0;0.10019882023334503;1
61.5_30.5;BAUpRESIDUAL;2050;61.5;30.5;8486.474609375;8.47347436661039e-09;10.034012794494629;6075088896.0;0.08004991710186005;1
61.5_30.5;BAUpN;2050;61.5;30.5;8509.2900390625;8.558966868577045e-09;10.072107315063477;5876282880.0;0.08158796280622482;1
61.5_31.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
61.5_31.5;BAU;2050;61.5;31.5;6262.2001953125;3.144190463544305e-09;6.88050651550293;4551407104.0;0.20144876837730408;1
61.5_31.5;BAUnDIACUT;2050;61.5;31.5;6128.66259765625;1.4656128755063946e-08;6.838499069213867;56332652.0;0.014126911759376526;1
61.5_31.5;BAUpDIACUT;2050;61.5;31.5;6091.25341796875;1.3644440244320322e-08;6.866734027862549;55794416.0;0.01280001550912857;1
61.5_31.5;BAUpTHININT;2050;61.5;31.5;6263.39111328125;4.566227396196609e-09;6.964046001434326;4216667904.0;0.1840900480747223;1
61.5_31.5;BAUnTHININT;2050;61.5;31.5;6254.0751953125;6.039090116871648e-09;6.81419038772583;3297391104.0;0.10572121292352676;1
61.5_31.5;BAUppRESIDUAL;2050;61.5;31.5;6260.02490234375;6.788875239749359e-09;6.816989421844482;514235168.0;0.029421905055642128;1
61.5_31.5;BAUpRESIDUAL;2050;61.5;31.5;6241.22021484375;9.556535562893487e-10;6.830539703369141;7965964800.0;0.23816943168640137;1
61.5_31.5;BAUpN;2050;61.5;31.5;6257.1533203125;6.598905866184168e-09;6.864246845245361;506536736.0;0.03038254752755165;1
61.5_32.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
61.5_32.5;BAU;2050;61.5;32.5;6493.8388671875;7.197185070140222e-09;6.362800598144531;3361288704.0;0.05024968832731247;1
61.5_32.5;BAUnDIACUT;2050;61.5;32.5;6414.0126953125;2.058781056746284e-08;6.3087615966796875;307967328.0;0.02491864375770092;1
61.5_32.5;BAUpDIACUT;2050;61.5;32.5;6326.71484375;-1.6471174646426334e-08;5.815701961517334;11689371648.0;0.07803335040807724;1
61.5_32.5;BAUpTHININT;2050;61.5;32.5;6490.6279296875;2.1492363444508555e-08;6.392308235168457;320656352.0;0.025532672181725502;1
61.5_32.5;BAUnTHININT;2050;61.5;32.5;6514.97412109375;1.960817508361856e-09;6.244169235229492;1943468672.0;0.03685847669839859;1
61.5_32.5;BAUppRESIDUAL;2050;61.5;32.5;6484.9248046875;9.489482977187436e-09;6.359299659729004;3043014656.0;0.04534139856696129;1
61.5_32.5;BAUpRESIDUAL;2050;61.5;32.5;6482.48095703125;6.6565304379651025e-09;6.32982063293457;3595313408.0;0.04770535230636597;1
61.5_32.5;BAUpN;2050;61.5;32.5;6493.08837890625;1.0561754137938806e-08;6.374617576599121;2901325568.0;0.04402521252632141;1
61.5_5.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
61.5_5.5;BAU;2050;61.5;5.5;6022.740234375;1.574568742057636e-08;8.937239646911621;2524591616.0;0.09378412365913391;1
61.5_5.5;BAUnDIACUT;2050;61.5;5.5;5939.74755859375;1.492828438642846e-08;8.856362342834473;3264976896.0;0.10257621109485626;1
61.5_5.5;BAUpDIACUT;2050;61.5;5.5;5729.2529296875;1.3169421109182622e-08;8.62520980834961;4614877696.0;0.10497111082077026;1
61.5_5.5;BAUpTHININT;2050;61.5;5.5;6019.8818359375;1.974424534978425e-08;9.072000503540039;76840216.0;0.0775185227394104;1
61.5_5.5;BAUnTHININT;2050;61.5;5.5;6009.03271484375;9.108486409559191e-09;9.089434623718262;2033909376.0;0.07624039798974991;1
61.5_5.5;BAUppRESIDUAL;2050;61.5;5.5;6012.6259765625;2.999016590621295e-09;8.876215934753418;3065512960.0;0.10074345022439957;1
61.5_5.5;BAUpRESIDUAL;2050;61.5;5.5;6008.6748046875;1.8133475165882373e-08;8.906120300292969;794618560.0;0.0835743099451065;1
61.5_5.5;BAUpN;2050;61.5;5.5;6014.302734375;6.261900331594461e-09;8.931246757507324;3008162560.0;0.09492790699005127;1
61.5_6.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
61.5_6.5;BAU;2050;61.5;6.5;5723.4658203125;8.931944961432237e-09;7.390969753265381;254191696.0;0.02165958657860756;1
61.5_6.5;BAUnDIACUT;2050;61.5;6.5;5630.38330078125;1.1341366068506886e-08;7.288936614990234;1399289600.0;0.07752366364002228;1
61.5_6.5;BAUpDIACUT;2050;61.5;6.5;5584.19482421875;-3.419084038114306e-08;7.058498382568359;17004464128.0;0.24495382606983185;1
61.5_6.5;BAUpTHININT;2050;61.5;6.5;5677.12890625;1.0627039692678864e-08;7.2442145347595215;305297504.0;0.026975810527801514;1
61.5_6.5;BAUnTHININT;2050;61.5;6.5;5739.3916015625;-5.4422653050778536e-09;7.3182878494262695;1840491776.0;0.0459185466170311;1
61.5_6.5;BAUppRESIDUAL;2050;61.5;6.5;5717.83154296875;1.0316750120864526e-08;7.401727676391602;444501504.0;0.029098819941282272;1
61.5_6.5;BAUpRESIDUAL;2050;61.5;6.5;5705.20068359375;1.3843611590402816e-08;7.542858600616455;1039939392.0;0.027011552825570107;1
61.5_6.5;BAUpN;2050;61.5;6.5;5722.9814453125;9.225844976867847e-09;7.411466598510742;254397568.0;0.021673250943422318;1
61.5_7.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
61.5_7.5;BAU;2050;61.5;7.5;5134.90869140625;2.3469626242444974e-09;6.746102333068848;1313830784.0;0.04211210459470749;1
61.5_7.5;BAUnDIACUT;2050;61.5;7.5;5143.8037109375;1.0935690575308854e-08;7.276525974273682;3789902592.0;0.08481363952159882;1
61.5_7.5;BAUpDIACUT;2050;61.5;7.5;4983.7294921875;-4.7711203876588115e-09;6.491059303283691;3666705152.0;0.06051592901349068;1
61.5_7.5;BAUpTHININT;2050;61.5;7.5;5118.2734375;1.0556156837537856e-08;6.73590087890625;171073152.0;0.030698517337441444;1
61.5_7.5;BAUnTHININT;2050;61.5;7.5;5128.15185546875;-1.6945170822069144e-09;6.606655120849609;6044729856.0;0.06439130008220673;1
61.5_7.5;BAUppRESIDUAL;2050;61.5;7.5;5132.09814453125;4.877037662609496e-10;6.6790385246276855;6230174208.0;0.06879572570323944;1
61.5_7.5;BAUpRESIDUAL;2050;61.5;7.5;5135.9560546875;5.1929442967946216e-09;6.785731792449951;1552948352.0;0.0383538082242012;1
61.5_7.5;BAUpN;2050;61.5;7.5;5133.658203125;9.135959544437355e-09;6.757704734802246;961865152.0;0.03660512715578079;1
61.5_8.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
61.5_8.5;BAU;2050;61.5;8.5;3532.928955078125;2.552088984586476e-09;3.1580779552459717;1138248960.0;0.0360226072371006;1
61.5_8.5;BAUnDIACUT;2050;61.5;8.5;3427.134033203125;4.5818118188378776e-09;3.1033198833465576;1079519104.0;0.03430844470858574;1
61.5_8.5;BAUpDIACUT;2050;61.5;8.5;3184.10302734375;3.129219550146445e-09;2.316450595855713;349540.15625;0.002754711080342531;1
61.5_8.5;BAUpTHININT;2050;61.5;8.5;3406.18896484375;2.020996259233243e-09;3.0936810970306396;1214704768.0;0.03256145492196083;1
61.5_8.5;BAUnTHININT;2050;61.5;8.5;3559.125732421875;2.698369971909642e-09;3.266209125518799;1530674048.0;0.02544611319899559;1
61.5_8.5;BAUppRESIDUAL;2050;61.5;8.5;3433.29345703125;2.752299721464624e-09;3.092021942138672;1060185024.0;0.036256399005651474;1
61.5_8.5;BAUpRESIDUAL;2050;61.5;8.5;3410.28857421875;1.215772593710085e-09;3.0208988189697266;1173308288.0;0.03462662920355797;1
61.5_8.5;BAUpN;2050;61.5;8.5;3438.946533203125;3.6367664435488223e-09;3.1208317279815674;1135126784.0;0.03529784828424454;1
61.5_9.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
61.5_9.5;BAU;2050;61.5;9.5;4510.53955078125;-1.1095321994503138e-08;4.903841972351074;10371017728.0;0.1044013649225235;1
61.5_9.5;BAUnDIACUT;2050;61.5;9.5;4498.68310546875;7.520551292827804e-09;4.861265182495117;3719052288.0;0.038782551884651184;1
61.5_9.5;BAUpDIACUT;2050;61.5;9.5;4340.8232421875;-7.958073311442604e-09;4.716010570526123;11214170112.0;0.08389176428318024;1
61.5_9.5;BAUpTHININT;2050;61.5;9.5;4464.9794921875;-4.813257348246225e-09;4.888439178466797;7909681152.0;0.06515540182590485;1
61.5_9.5;BAUnTHININT;2050;61.5;9.5;4515.4912109375;-1.9504442505535735e-09;4.922579765319824;8672779264.0;0.07487250864505768;1
61.5_9.5;BAUppRESIDUAL;2050;61.5;9.5;4507.23828125;-1.3342702942509277e-08;4.8911333084106445;10683740160.0;0.11312775313854218;1
61.5_9.5;BAUpRESIDUAL;2050;61.5;9.5;4500.4873046875;-1.1597007798513914e-08;4.8764166831970215;10716393472.0;0.10229597240686417;1
61.5_9.5;BAUpN;2050;61.5;9.5;4511.48876953125;-1.368235480470048e-08;4.8809638023376465;11354726400.0;0.11020787060260773;1
62.5_10.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
62.5_10.5;BAU;2050;62.5;10.5;4277.09130859375;2.3735178267259016e-09;4.651103496551514;5719735296.0;0.05252443999052048;1
62.5_10.5;BAUnDIACUT;2050;62.5;10.5;4271.31982421875;1.3346862282048733e-08;4.706817150115967;454669504.0;0.019364509731531143;1
62.5_10.5;BAUpDIACUT;2050;62.5;10.5;4194.51953125;-7.485714270671906e-09;4.589405059814453;640993984.0;0.028802981600165367;1
62.5_10.5;BAUpTHININT;2050;62.5;10.5;4262.10107421875;-2.7664885937639383e-09;4.697247505187988;7092384256.0;0.05490701273083687;1
62.5_10.5;BAUnTHININT;2050;62.5;10.5;4291.42431640625;6.906271110551643e-09;4.669780254364014;2713895936.0;0.055194199085235596;1
62.5_10.5;BAUppRESIDUAL;2050;62.5;10.5;4267.244140625;1.46833354364162e-08;4.741262435913086;638741248.0;0.02421608380973339;1
62.5_10.5;BAUpRESIDUAL;2050;62.5;10.5;4270.03662109375;1.309784014580373e-08;4.716663837432861;711205120.0;0.023530030623078346;1
62.5_10.5;BAUpN;2050;62.5;10.5;4276.78857421875;2.191814507668255e-09;4.6458282470703125;5804021760.0;0.05299746245145798;1
62.5_11.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
62.5_11.5;BAU;2050;62.5;11.5;4370.04443359375;2.557722256213424e-09;4.814761638641357;5060275200.0;0.07555407285690308;1
62.5_11.5;BAUnDIACUT;2050;62.5;11.5;4369.3037109375;1.0304628261792459e-08;4.849677562713623;1799966976.0;0.05806221812963486;1
62.5_11.5;BAUpDIACUT;2050;62.5;11.5;4273.60107421875;-4.131010200580931e-09;4.663352012634277;7421902848.0;0.06143184378743172;1
62.5_11.5;BAUpTHININT;2050;62.5;11.5;4345.5322265625;2.042110924804774e-09;4.790329933166504;591846336.0;0.0263478122651577;1
62.5_11.5;BAUnTHININT;2050;62.5;11.5;4377.083984375;8.561819697661122e-09;4.88797664642334;3208876288.0;0.03965284675359726;1
62.5_11.5;BAUppRESIDUAL;2050;62.5;11.5;4375.88623046875;-1.059941734382619e-08;4.844675064086914;13675645952.0;0.11526961624622345;1
62.5_11.5;BAUpRESIDUAL;2050;62.5;11.5;4374.82421875;-1.2563026174916558e-08;4.833940029144287;13773244416.0;0.11075470596551895;1
62.5_11.5;BAUpN;2050;62.5;11.5;4378.02099609375;-1.0367843472636196e-08;4.840651035308838;12377059328.0;0.12216218560934067;1
62.5_12.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
62.5_12.5;BAU;2050;62.5;12.5;3996.86865234375;-4.2190975158007404e-09;4.082055568695068;4956712960.0;0.04653240740299225;1
62.5_12.5;BAUnDIACUT;2050;62.5;12.5;3999.34033203125;-6.352927073294268e-10;4.055239200592041;4795800576.0;0.03027193807065487;1
62.5_12.5;BAUpDIACUT;2050;62.5;12.5;3870.59423828125;5.247758672055625e-09;3.721144199371338;972330944.0;0.0174851156771183;1
62.5_12.5;BAUpTHININT;2050;62.5;12.5;3985.689453125;6.323467971469654e-09;4.0692949295043945;478820864.0;0.012943143956363201;1
62.5_12.5;BAUnTHININT;2050;62.5;12.5;4021.59130859375;4.57839810508176e-09;4.122321128845215;1659163776.0;0.04407601058483124;1
62.5_12.5;BAUppRESIDUAL;2050;62.5;12.5;3994.723388671875;-4.2929060306562405e-09;4.07328987121582;4625661952.0;0.048230014741420746;1
62.5_12.5;BAUpRESIDUAL;2050;62.5;12.5;3993.89013671875;-4.304689937839612e-09;4.0727691650390625;5123619328.0;0.04571542143821716;1
62.5_12.5;BAUpN;2050;62.5;12.5;3997.178955078125;-4.7341925935029394e-09;4.070065498352051;4953647616.0;0.04652922600507736;1
62.5_13.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
62.5_13.5;BAU;2050;62.5;13.5;3744.97021484375;-2.1104624714496367e-09;3.712857961654663;8048647168.0;0.050290632992982864;1
62.5_13.5;BAUnDIACUT;2050;62.5;13.5;3735.508544921875;9.580761961558437e-09;3.727975606918335;4425158144.0;0.0654483288526535;1
62.5_13.5;BAUpDIACUT;2050;62.5;13.5;3548.70947265625;1.531091520234895e-08;3.4992151260375977;2656164864.0;0.03254745155572891;1
62.5_13.5;BAUpTHININT;2050;62.5;13.5;3727.93017578125;4.986580925958606e-09;3.7668702602386475;2761571584.0;0.046954475343227386;1
62.5_13.5;BAUnTHININT;2050;62.5;13.5;3746.28076171875;-4.283684518213704e-10;3.690988779067993;7311696384.0;0.07825295627117157;1
62.5_13.5;BAUppRESIDUAL;2050;62.5;13.5;3748.87060546875;4.223790206481226e-09;3.7454967498779297;6955745792.0;0.04001942649483681;1
62.5_13.5;BAUpRESIDUAL;2050;62.5;13.5;3738.411376953125;-1.9257102579217644e-09;3.6970927715301514;8190333952.0;0.046919070184230804;1
62.5_13.5;BAUpN;2050;62.5;13.5;3744.278564453125;-3.2820244300069135e-09;3.6551718711853027;7881674752.0;0.0492362454533577;1
62.5_14.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
62.5_14.5;BAU;2050;62.5;14.5;4910.81982421875;3.5059737335529917e-09;5.409721374511719;6659876864.0;0.06902068108320236;1
62.5_14.5;BAUnDIACUT;2050;62.5;14.5;4901.58447265625;-1.2959102235754472e-08;5.318739414215088;14741510144.0;0.09385655075311661;1
62.5_14.5;BAUpDIACUT;2050;62.5;14.5;4702.37451171875;1.516143655067026e-08;5.161416530609131;4664055296.0;0.0626683309674263;1
62.5_14.5;BAUpTHININT;2050;62.5;14.5;4882.31103515625;-6.735563218285279e-09;5.337820529937744;19397513216.0;0.10626856982707977;1
62.5_14.5;BAUnTHININT;2050;62.5;14.5;4919.90380859375;-7.4126917937178405e-09;5.3221564292907715;11694086144.0;0.1214844360947609;1
62.5_14.5;BAUppRESIDUAL;2050;62.5;14.5;4904.9853515625;3.393793024386582e-09;5.423022747039795;6384496640.0;0.07326136529445648;1
62.5_14.5;BAUpRESIDUAL;2050;62.5;14.5;4900.22314453125;2.73252576121763e-09;5.411365985870361;7115550208.0;0.07253944873809814;1
62.5_14.5;BAUpN;2050;62.5;14.5;4912.0771484375;9.511602616640857e-11;5.361790180206299;6962341888.0;0.07783032208681107;1
62.5_15.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
62.5_15.5;BAU;2050;62.5;15.5;4996.53759765625;1.8706728610595746e-08;5.531312942504883;1431048320.0;0.021862877532839775;1
62.5_15.5;BAUnDIACUT;2050;62.5;15.5;5000.25537109375;-1.8207069629738726e-08;5.446318626403809;21100650496.0;0.149912029504776;1
62.5_15.5;BAUpDIACUT;2050;62.5;15.5;4882.50048828125;-2.8464638646141793e-08;5.384222507476807;13255484416.0;0.0937153548002243;1
62.5_15.5;BAUpTHININT;2050;62.5;15.5;4989.0361328125;1.3353374406221974e-08;5.462976932525635;1554171008.0;0.0276668481528759;1
62.5_15.5;BAUnTHININT;2050;62.5;15.5;5016.0888671875;-1.0675924588809949e-09;5.51423454284668;11101809664.0;0.07809962332248688;1
62.5_15.5;BAUppRESIDUAL;2050;62.5;15.5;4991.8818359375;2.355885087013121e-08;5.5659661293029785;560096512.0;0.011515116319060326;1
62.5_15.5;BAUpRESIDUAL;2050;62.5;15.5;4988.625;1.87772393189789e-08;5.5292887687683105;1297908480.0;0.017991280183196068;1
62.5_15.5;BAUpN;2050;62.5;15.5;4993.8603515625;2.327738179985772e-08;5.553136825561523;1498045440.0;0.022732630372047424;1
62.5_16.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
62.5_16.5;BAU;2050;62.5;16.5;4979.9365234375;8.872358847611395e-09;5.592351913452148;4548069376.0;0.043606288731098175;1
62.5_16.5;BAUnDIACUT;2050;62.5;16.5;4958.3125;1.283533279661242e-08;5.577524662017822;7475841024.0;0.04608191177248955;1
62.5_16.5;BAUpDIACUT;2050;62.5;16.5;4871.68310546875;-2.9761180186937963e-08;5.2422966957092285;21164138496.0;0.11735904216766357;1
62.5_16.5;BAUpTHININT;2050;62.5;16.5;4958.650390625;2.3796733472636333e-09;5.712432384490967;10417435648.0;0.06996358186006546;1
62.5_16.5;BAUnTHININT;2050;62.5;16.5;5010.42578125;-6.10551786905944e-09;5.635063171386719;13371715584.0;0.0788046270608902;1
62.5_16.5;BAUppRESIDUAL;2050;62.5;16.5;4974.6142578125;1.2004930383113788e-08;5.63374137878418;4462321664.0;0.04212092608213425;1
62.5_16.5;BAUpRESIDUAL;2050;62.5;16.5;4968.49365234375;1.4857323371586517e-08;5.649121284484863;4506332672.0;0.037566572427749634;1
62.5_16.5;BAUpN;2050;62.5;16.5;4980.79638671875;8.991150934889447e-09;5.596693992614746;4542287872.0;0.04356544837355614;1
62.5_17.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
62.5_17.5;BAU;2050;62.5;17.5;8153.75927734375;6.6571672618920275e-09;9.875185012817383;15235641344.0;0.16403624415397644;1
62.5_17.5;BAUnDIACUT;2050;62.5;17.5;8050.6083984375;2.906735119267978e-08;9.734757423400879;3452402432.0;0.05778954178094864;1
62.5_17.5;BAUpDIACUT;2050;62.5;17.5;7917.54296875;2.729244563681732e-08;9.604533195495605;4504082432.0;0.08236168324947357;1
62.5_17.5;BAUpTHININT;2050;62.5;17.5;8133.13818359375;1.1151453094271346e-08;9.814051628112793;9546732544.0;0.10270681232213974;1
62.5_17.5;BAUnTHININT;2050;62.5;17.5;8163.60009765625;2.0792340293951384e-08;9.982369422912598;5503658496.0;0.07645825296640396;1
62.5_17.5;BAUppRESIDUAL;2050;62.5;17.5;8152.7138671875;7.4205050992759425e-09;9.841626167297363;14479915008.0;0.16860519349575043;1
62.5_17.5;BAUpRESIDUAL;2050;62.5;17.5;8144.66650390625;6.163336507825079e-10;9.794759750366211;18921900032.0;0.1787736713886261;1
62.5_17.5;BAUpN;2050;62.5;17.5;8155.8623046875;7.403309076892128e-09;9.86845874786377;14983655424.0;0.1518091857433319;1
62.5_21.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
62.5_21.5;BAU;2050;62.5;21.5;8070.046875;2.820856437324437e-08;7.983031272888184;607129344.0;0.04079901799559593;1
62.5_21.5;BAUnDIACUT;2050;62.5;21.5;8027.5732421875;1.0120036364469343e-08;7.888807773590088;8021873664.0;0.07952858507633209;1
62.5_21.5;BAUpDIACUT;2050;62.5;21.5;7812.9619140625;4.4455057413017585e-09;7.585921287536621;8615695360.0;0.15630307793617249;1
62.5_21.5;BAUpTHININT;2050;62.5;21.5;8056.734375;2.940671350870616e-08;7.965121746063232;30323328.0;0.015131188556551933;1
62.5_21.5;BAUnTHININT;2050;62.5;21.5;8066.7578125;1.8003179391712365e-08;7.844540119171143;3364608256.0;0.15600177645683289;1
62.5_21.5;BAUppRESIDUAL;2050;62.5;21.5;7985.43505859375;3.0068321166254464e-08;8.007634162902832;562799296.0;0.03918004408478737;1
62.5_21.5;BAUpRESIDUAL;2050;62.5;21.5;7986.39990234375;2.938734944279986e-08;7.955503940582275;625707776.0;0.03788324445486069;1
62.5_21.5;BAUpN;2050;62.5;21.5;8000.34619140625;2.980237923111417e-08;7.987090110778809;596903104.0;0.03434900939464569;1
62.5_22.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
62.5_22.5;BAU;2050;62.5;22.5;8395.9873046875;-5.766749300306628e-09;8.386819839477539;8906909696.0;0.0969027429819107;1
62.5_22.5;BAUnDIACUT;2050;62.5;22.5;8287.5400390625;1.0473852896097924e-08;8.34453010559082;2728056832.0;0.07259665429592133;1
62.5_22.5;BAUpDIACUT;2050;62.5;22.5;8191.65478515625;-1.880561484313148e-08;8.022787094116211;15086994432.0;0.1025802344083786;1
62.5_22.5;BAUpTHININT;2050;62.5;22.5;8380.455078125;1.2111899927447212e-08;8.345319747924805;1431460608.0;0.04314443841576576;1
62.5_22.5;BAUnTHININT;2050;62.5;22.5;8400.033203125;-4.491154115271456e-10;8.23634147644043;5574053888.0;0.12030905485153198;1
62.5_22.5;BAUppRESIDUAL;2050;62.5;22.5;8393.349609375;-7.476948837847885e-09;8.276850700378418;6882480640.0;0.07009806483983994;1
62.5_22.5;BAUpRESIDUAL;2050;62.5;22.5;8374.783203125;-6.403486629835697e-09;8.318466186523438;9385954304.0;0.10175251960754395;1
62.5_22.5;BAUpN;2050;62.5;22.5;8396.130859375;-4.584774337956787e-09;8.371442794799805;7074831360.0;0.058394838124513626;1
62.5_23.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
62.5_23.5;BAU;2050;62.5;23.5;5741.5751953125;-8.268289164448106e-09;5.671431541442871;10460821504.0;0.041298478841781616;1
62.5_23.5;BAUnDIACUT;2050;62.5;23.5;5699.05078125;1.1671446031868982e-08;5.597997665405273;3270941440.0;0.08143971860408783;1
62.5_23.5;BAUpDIACUT;2050;62.5;23.5;5451.44140625;-2.0407032508273915e-08;5.403782844543457;23243290624.0;0.05849895998835564;1
62.5_23.5;BAUpTHININT;2050;62.5;23.5;5733.0703125;1.3252165587118725e-08;5.611685752868652;2629312256.0;0.08195174485445023;1
